Time,Surge,Sway,Yaw
247.3,20.85668373,25.81309891,-721.4170532
247.4,20.91002464,26.33113098,-728.0874023
247.5,21.25344086,27.80273056,-742.4291382
247.6,21.86196327,30.08473015,-765.1982422
247.7,22.69855499,33.03131485,-796.3309326
247.8,23.73195457,36.53572845,-835.5917969
247.9,24.93793869,40.5160408,-882.8635254
248,26.28425789,44.85691452,-937.8579712
248.1,27.71059036,49.34864426,-999.4325562
248.2,29.11945152,53.67105103,-1065.010864
248.3,30.38878059,57.44761276,-1130.619751
248.4,31.40464401,60.35585022,-1191.738281
248.5,32.09970093,62.24427032,-1244.666504
248.6,32.47763443,63.19535828,-1287.759277
248.7,32.60915375,63.4956398,-1321.8573
248.8,32.59918976,63.51878738,-1349.622437
248.9,32.54014206,63.57247925,-1374.065796
249,32.47392654,63.78081131,-1397.008789
249.1,32.38156128,64.05864716,-1418.278442
249.2,32.20481873,64.18934631,-1436.055542
249.3,31.8875351,63.96508789,-1448.156982
249.4,31.41374016,63.31708527,-1453.50708
249.5,30.82162476,62.36764908,-1452.934204
249.6,30.18554878,61.37629318,-1448.802734
249.7,29.57581139,60.60670471,-1443.654541
249.8,29.01819229,60.18279648,-1438.615479
249.9,28.47565079,60.008461,-1432.48877
250,27.86277008,59.79400253,-1422.101074
250.1,27.08608437,59.17850494,-1403.772705
250.2,26.08968163,57.88921356,-1375.156006
250.3,24.88273621,55.8608284,-1336.456055
250.4,23.53542137,53.2580986,-1290.38208
250.5,22.14624405,50.39352798,-1240.862427
250.6,20.79852486,47.58324432,-1191.23999
250.7,19.52859879,45.01294327,-1142.934937
250.8,18.32115555,42.67810822,-1095.286377
250.9,17.13221169,40.42378616,-1046.613281
251,15.92568684,38.05929565,-995.8401489
251.1,14.7030735,35.48726273,-943.7241211
251.2,13.51039314,32.78164673,-892.9468994
251.3,12.41936398,30.17659378,-846.9869385
251.4,11.49339104,27.97274399,-808.37854
251.5,10.75647545,26.40717888,-777.3162231
251.6,10.18077469,25.54899406,-751.3795776
251.7,9.698339462,25.26823807,-726.5458374
251.8,9.230216026,25.29010201,-698.968811
251.9,8.718155861,25.30698013,-666.6112061
252,8.144276619,25.0967617,-629.9295654
252.1,7.531218052,24.59671783,-591.336731
252.2,6.925392151,23.90589905,-553.8100586
252.3,6.373358727,23.22265434,-519.4127808
252.4,5.902907848,22.75127602,-488.4615479
252.5,5.516213894,22.62102699,-459.6546021
252.6,5.195402145,22.84967804,-430.9433899
252.7,4.915094852,23.35928154,-400.5805664
252.8,4.654533863,24.02707291,-367.7879333
252.9,4.403941154,24.74095535,-332.8014221
253,4.163968086,25.43211746,-296.4475098
253.1,3.940736771,26.07388115,-259.6389771
253.2,3.740431547,26.6564045,-223.1272278
253.3,3.566461802,27.16010094,-187.5827942
253.4,3.420064688,27.55021286,-153.7991028
253.5,3.303287506,27.80072021,-122.7188263
253.6,3.222414017,27.93606758,-95.13294983
253.7,3.190065145,28.0643692,-71.18719482
253.8,3.224867821,28.37509537,-50.04415512
253.9,3.348283291,29.0893631,-30.0298481
254,3.578920841,30.37547684,-9.328170776
254.1,3.925583124,32.26420975,13.0673399
254.2,4.381361008,34.60534286,36.651577
254.3,4.921748161,37.09376526,59.38772964
254.4,5.509147167,39.36398697,78.45489502
254.5,6.103892326,41.11956787,91.4235611
254.6,6.678637981,42.24425507,97.26399231
254.7,7.230315208,42.84575653,96.66547394
254.8,7.78364563,43.21075821,91.51254272
254.9,8.38325119,43.68911362,83.81863403
255,9.076709747,44.55751801,74.69735718
255.1,9.89577198,45.9221077,63.8977623
255.2,10.84457111,47.70010757,50.08185959
255.3,11.90045452,49.68162155,31.59369087
255.4,13.02645969,51.63338852,7.216088295
255.5,14.18771076,53.38692856,-23.51880264
255.6,15.36137676,54.86439133,-60.56058884
255.7,16.53310013,56.03174591,-103.8216705
255.8,17.68100929,56.81159592,-153.4328003
255.9,18.75704193,57.01437378,-209.4437256
256,19.67920685,56.34119797,-271.0350037
256.1,20.34479713,54.47590256,-335.7088623
256.2,20.6640625,51.234478,-399.0720825
256.3,20.60203171,46.7033844,-455.5932922
256.4,20.20894241,41.29380417,-500.209137
256.5,19.62209129,35.67150116,-530.1459351
256.6,19.03330231,30.57729149,-546.1038818
256.7,18.63182449,26.60473442,-552.1702881
256.8,18.54466248,24.02456856,-554.3931885
256.9,18.79886436,22.72783661,-558.5766602
257,19.32168388,22.30968285,-568.2362061
257.1,19.97847557,22.25662613,-583.5805664
257.2,20.63227081,22.15883064,-601.9116821
257.3,21.20054245,21.86331367,-619.1951904
257.4,21.68716049,21.51433754,-632.0623169
257.5,22.17929268,21.4776268,-639.3842163
257.6,22.81403542,22.19126129,-642.8299561
257.7,23.73091888,24.00906754,-646.3145752
257.8,25.02965736,27.09475899,-654.7116089
257.9,26.74718094,31.39522934,-672.4324341
258,28.85802078,36.6856842,-702.4093018
258.1,31.29245567,42.65418625,-745.7386475
258.2,33.96169281,48.98712158,-801.9247437
258.3,36.77996826,55.42814636,-869.4557495
258.4,39.67787933,61.80215073,-946.413147
258.5,42.60665512,68.01172638,-1030.917847
258.6,45.53663635,74.02103424,-1121.366211
258.7,48.45396042,79.83974457,-1216.516968
258.8,51.35805511,85.51283264,-1315.523315
258.9,54.26044464,91.11469269,-1417.973389
259,57.1836853,96.74212646,-1523.946777
259.1,60.15835953,102.4996338,-1634.044067
259.2,63.21623993,108.472168,-1749.315796
259.3,66.37837219,114.6843262,-1871.009888
259.4,69.63874817,121.0513611,-2000.085815
259.5,72.94681549,127.3357544,-2136.520508
259.6,76.19542694,133.1312103,-2278.55835
259.7,79.22254944,137.8978729,-2422.186768
259.8,81.83385468,141.0632935,-2561.192383
259.9,83.84760284,142.1824341,-2688.064453
260,85.1539917,141.1205292,-2795.758545
260.1,85.77181244,138.1991882,-2879.956299
260.2,85.88046265,134.240387,-2941.115723
260.3,85.80883789,130.4644623,-2985.485596
260.4,85.97481537,128.2431641,-3024.462891
260.5,86.78650665,128.763031,-3072.191895
260.6,88.53225708,132.6950989,-3141.958008
260.7,91.29385376,139.9771423,-3242.438721
260.8,94.91255188,149.7856598,-3375.037598
260.9,99.02136993,160.7163391,-3533.221924
261,103.1357803,171.1252594,-3704.135498
261.1,106.7760391,179.5318909,-3872.005371
261.2,109.584938,184.968338,-4022.28125
261.3,111.4077301,187.1800537,-4145.258789
261.4,112.3139877,186.6321259,-4238.159668
261.5,112.5596542,184.3334808,-4305.184082
261.6,112.5043411,181.5405426,-4355.675293
261.7,112.5102997,179.4288025,-4401.081055
261.8,112.8518829,178.8212128,-4451.678223
261.9,113.6592178,180.0400085,-4514.010742
262,114.9085007,182.9100952,-4589.720215
262.1,116.4569855,186.8983765,-4675.980469
262.2,118.1073532,191.3339386,-4767.228027
262.3,119.6769867,195.6300659,-4857.446289
262.4,121.0464783,199.4293976,-4942.076172
262.5,122.1696625,202.6221924,-5018.79541
262.6,123.04319,205.236618,-5086.868652
262.7,123.6515121,207.255188,-5145.45459
262.8,123.9159164,208.4480743,-5191.783691
262.9,123.6767883,208.3143768,-5220.291016
263,122.7254105,206.1800842,-5223.431641
263.1,120.8784714,201.4316406,-5194.128418
263.2,118.0662308,193.7954559,-5128.930176
263.3,114.3942871,183.5400391,-5030.460938
263.4,110.1461792,171.4991608,-4907.867188
263.5,105.7180557,158.885025,-4774.781738
263.6,101.5065613,146.9510193,-4645.416016
263.7,97.79323578,136.6322174,-4530.317383
263.8,94.67170715,128.3040314,-4433.513184
263.9,92.04537201,121.7484512,-4352.184082
264,89.69232178,116.3274994,-4278.855957
264.1,87.36549377,111.2755661,-4204.995605
264.2,84.88353729,105.9810562,-4124.365234
264.3,82.17766571,100.1484909,-4034.796631
264.4,79.28490448,93.80292511,-3937.987061
264.5,76.30561829,87.17887115,-3837.954346
264.6,73.35715485,80.58388519,-3739.345459
264.7,70.55050659,74.3197403,-3646.59668
264.8,67.99582672,68.68933105,-3564.143799
264.9,65.82041931,64.0510025,-3497.025146
265,64.17197418,60.84428024,-3450.845215
265.1,63.18893433,59.52556992,-3430.451172
265.2,62.94232559,60.41175842,-3437.599609
265.3,63.37683868,63.49830627,-3468.785645
265.4,64.28746033,68.35411835,-3514.6604
265.5,65.35499573,74.17295074,-3561.853271
265.6,66.23461151,79.98808289,-3596.773682
265.7,66.66196442,84.97062683,-3609.808838
265.8,66.52832794,88.68039703,-3597.925049
265.9,65.88816833,91.15151978,-3564.354736
266,64.8953476,92.77124786,-3515.490234
266.1,63.69981384,94.01043701,-3456.576904
266.2,62.35752106,95.13803864,-3388.462646
266.3,60.79891968,96.05922699,-3307.121826
266.4,58.87091827,96.35404205,-3206.18457
266.5,56.42804337,95.49173737,-3081.043945
266.6,53.42283249,93.1085968,-2932.234619
266.7,49.94636917,89.20722198,-2766.142334
266.8,46.19720078,84.17829895,-2592.578369
266.9,42.39549637,78.6370697,-2420.499023
267,38.68875885,73.15888977,-2254.232666
267.1,35.09940338,68.04492188,-2092.343018
267.2,31.54175758,63.22845459,-1929.852905
267.3,27.89862061,58.35875702,-1762.700806
267.4,24.11617851,53.01220703,-1592.041504
267.5,20.26704216,46.9240799,-1426.022339
267.6,16.54879761,40.13354874,-1277.958374
267.7,13.21946812,32.98513412,-1161.706421
267.8,10.50314426,26.00173759,-1086.478027
267.9,8.512041092,19.70016861,-1053.578613
268,7.219773769,14.43503094,-1056.504883
268.1,6.492196083,10.32927036,-1084.084595
268.2,6.153100491,7.300051212,-1124.85022
268.3,6.047757149,5.145096779,-1170.397461
268.4,6.074198723,3.637589216,-1216.263916
268.5,6.174534321,2.590076685,-1260.382324
268.6,6.302659512,1.876329184,-1300.540894
268.7,6.396783352,1.42517662,-1332.753784
268.8,6.379216671,1.208557844,-1351.785767
268.9,6.186536789,1.236665726,-1353.701294
269,5.812513828,1.556697607,-1339.013062
269.1,5.336330414,2.241779089,-1314.518188
269.2,4.915006161,3.360466242,-1292.501465
269.3,4.737700462,4.931770802,-1287.30603
269.4,4.959921837,6.885235786,-1310.619629
269.5,5.646588802,9.049373627,-1367.483398
269.6,6.748851299,11.18097019,-1454.695679
269.7,8.12343502,13.0279274,-1562.173096
269.8,9.583921432,14.40072727,-1676.529541
269.9,10.96052456,15.22230244,-1785.282227
270,12.14414692,15.53588676,-1880.036011
270.1,13.10048389,15.46978378,-1957.651245
270.2,13.85454941,15.17652512,-2019.365723
270.3,14.45777225,14.77296448,-2068.635986
270.4,14.95416355,14.3045063,-2108.780518
270.5,15.35893154,13.74469757,-2141.339111
270.6,15.65556526,13.02758884,-2165.599609
270.7,15.81002617,12.10026836,-2179.270996
270.8,15.79565048,10.97847557,-2179.944336
270.9,15.62013817,9.787906647,-2166.833008
271,15.34556484,8.775915146,-2142.241943
271.1,15.09333229,8.28298378,-2112.245361
271.2,15.02879524,8.672370911,-2086.194336
271.3,15.32587242,10.23029041,-2074.950928
271.4,16.11955833,13.06459713,-2088.191895
271.5,17.4613781,17.03960991,-2131.568848
271.6,19.29537773,21.78035164,-2204.756836
271.7,21.46723366,26.75814056,-2301.255371
271.8,23.76711273,31.43721008,-2410.198486
271.9,25.99267578,35.43315506,-2519.631592
272,28.00892639,38.62390137,-2620.051758
272.1,29.78224754,41.17059326,-2706.889404
272.2,31.37712097,43.44357681,-2781.072998
272.3,32.92071915,45.88971329,-2847.697266
272.4,34.55421448,48.90048218,-2913.621094
272.5,36.39294434,52.73317337,-2985.179443
272.6,38.50936508,57.50380325,-3066.89917
272.7,40.9378624,63.22964859,-3161.397705
272.8,43.68820953,69.87504578,-3269.942383
272.9,46.75214767,77.36131287,-3392.873535
